stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,28,28,35.47031,random_routes,2,1,0,0,15342,15342,120809,120809,95,95,0.001329867029862583
1,29,29,35.481741,land_reassignment,2,1,0,0,15342,15342,120809,120809,95,95,0.0013099190244146442
1,30,30,35.494308,related_routes,2,1,0,0,15342,15342,120809,120809,95,95,0.0012902702390484245
1,31,31,36.186214,random_routes,2,1,0,0,15342,15342,120809,120809,95,95,0.0012709161854626981
1,32,32,37.76519,low_utilization,3,1,0,0,15342,15342,120809,120809,95,95,0.0012518524426807576
1,33,33,38.17013,related_routes,2,1,0,0,15342,15342,120809,120809,95,95,0.0012330746560405463
1,34,34,38.634896,land_reassignment,3,1,0,0,15342,15342,120809,120809,95,95,0.0012145785361999382
1,35,35,42.412108,related_routes,3,1,0,0,15342,15342,120809,120809,95,95,0.001196359858156939
1,36,36,42.420048,land_reassignment,2,1,0,0,15342,15342,120809,120809,95,95,0.001178414460284585
1,37,37,43.530031,low_utilization,2,1,0,0,15342,15342,120809,120809,95,95,0.0011607382433803163
1,38,38,43.54153,worst_time_per_person,2,1,0,0,15342,15342,120809,120809,95,95,0.0011433271697296114
1,39,39,45.480496,random_routes,3,1,0,0,15342,15342,120809,120809,95,95,0.0011261772621836673
1,40,40,49.299372,related_routes,3,1,1,1,15337,15337,120659,120659,95,95,0.0011092846032509122
1,41,41,51.01035,land_reassignment,3,1,0,0,15337,15337,120659,120659,95,95,0.0010926453342021485
1,42,42,51.02492,land_reassignment,3,1,0,0,15337,15337,120659,120659,95,95,0.0010762556541891162
1,43,43,54.470088,related_routes,3,1,0,0,15337,15337,120659,120659,95,95,0.0010601118193762794
1,44,44,54.542737,land_reassignment,2,1,0,0,15337,15337,120659,120659,95,95,0.0010442101420856352
1,45,45,55.291049,low_utilization,2,1,0,0,15337,15337,120659,120659,95,95,0.0010285469899543507
1,46,46,56.619304,related_routes,3,1,0,0,15337,15337,120659,120659,95,95,0.0010131187851050354
1,47,47,57.780558,related_routes,3,1,0,0,15337,15337,120659,120659,95,95,0.0009979220033284597
1,48,48,57.798173,land_reassignment,2,1,0,0,15337,15337,120659,120659,95,95,0.0009829531732785328
1,49,49,57.819111,land_reassignment,3,1,0,0,15337,15337,120659,120659,95,95,0.0009682088756793548
1,50,50,61.012598,random_routes,2,1,0,0,15337,15337,120659,120659,95,95,0.0009536857425441644
1,51,51,61.285019,related_routes,3,1,0,0,15337,15337,120659,120659,95,95,0.0009393804564060019
1,52,52,63.890536,worst_time_per_person,3,1,0,0,15337,15337,120659,120659,95,95,0.0009252897495599119
1,53,53,63.898479,land_reassignment,2,1,0,0,15337,15337,120659,120659,95,95,0.0009114104033165132
1,54,54,63.934926,related_routes,2,1,0,0,15337,15337,120659,120659,95,95,0.0008977392472667655
1,55,55,65.443683,related_routes,3,1,1,1,15337,15337,120559,120559,95,95,0.000884273158557764
1,56,56,67.302144,related_routes,3,1,1,1,15337,15337,120543,120543,95,95,0.0008710090611793975
1,57,57,67.583465,related_routes,2,1,0,0,15337,15337,120543,120543,95,95,0.0008579439252617066
1,58,58,68.191047,worst_time_per_person,2,1,0,0,15337,15337,120543,120543,95,95,0.0008450747663827809
1,59,59,68.746591,random_routes,2,1,0,0,15337,15337,120543,120543,95,95,0.0008323986448870392
1,60,60,68.784457,land_reassignment,2,1,0,0,15337,15337,120543,120543,95,95,0.0008199126652137336
2,61,1,69.508045,low_utilization,3,1,0,0,15337,15337,120543,120543,95,95,0.002
2,62,2,73.396655,low_utilization,4,1,0,0,15337,15337,120543,120543,95,95,0.00197
2,63,3,73.468229,low_utilization,3,1,0,0,15337,15337,120543,120543,95,95,0.00194045
2,64,4,73.484791,related_routes,3,1,0,0,15337,15337,120543,120543,95,95,0.0019113432500000001
2,65,5,75.358496,related_routes,4,1,0,0,15337,15337,120543,120543,95,95,0.00188267310125
2,66,6,79.967849,random_routes,3,1,0,0,15337,15337,120543,120543,95,95,0.00185443300473125
2,67,7,84.928969,random_routes,4,1,0,0,15337,15337,120543,120543,95,95,0.0018266165096602813
2,68,8,98.996771,random_routes,4,1,0,0,15337,15337,120543,120543,95,95,0.0017992172620153772
2,69,9,112.064754,worst_time_per_person,4,1,1,1,15337,15337,120493,120493,95,95,0.0017722290030851465
2,70,10,113.604235,worst_time_per_person,3,1,0,0,15337,15337,120493,120493,95,95,0.0017456455680388693
2,71,11,126.36568,related_routes,4,1,0,0,15337,15337,120493,120493,95,95,0.0017194608845182862
2,72,12,131.704894,low_utilization,3,1,1,1,15337,15337,120489,120489,95,95,0.0016936689712505118
2,73,13,135.124949,worst_time_per_person,3,1,0,0,15337,15337,120489,120489,95,95,0.0016682639366817542
2,74,14,136.824733,low_utilization,3,1,0,0,15337,15337,120489,120489,95,95,0.001643239977631528
2,75,15,137.711697,related_routes,3,1,0,0,15337,15337,120489,120489,95,95,0.001618591377967055
2,76,16,138.65629,related_routes,3,1,1,1,15337,15337,120464,120464,95,95,0.001594312507297549
2,77,17,139.968646,related_routes,3,1,0,0,15337,15337,120464,120464,95,95,0.001570397819688086
2,78,18,144.298764,worst_time_per_person,4,1,0,0,15337,15337,120464,120464,95,95,0.0015468418523927646
2,79,19,145.742895,worst_time_per_person,3,1,1,1,15337,15337,120439,120439,95,95,0.001523639224606873
2,80,20,148.282889,worst_time_per_person,3,1,1,1,15330,15330,120762,120762,95,95,0.00150078463623777
2,81,21,151.468727,random_routes,4,1,0,0,15330,15330,120762,120762,95,95,0.0014782728666942035
2,82,22,155.615821,related_routes,4,1,0,0,15330,15330,120762,120762,95,95,0.0014560987736937903
2,83,23,158.462271,related_routes,4,1,0,0,15330,15330,120762,120762,95,95,0.0014342572920883834
2,84,24,161.456155,related_routes,4,1,0,0,15330,15330,120762,120762,95,95,0.0014127434327070576
2,85,25,166.23214,worst_time_per_person,4,1,0,0,15330,15330,120762,120762,95,95,0.0013915522812164517
2,86,26,172.643694,random_routes,3,1,0,0,15330,15330,120762,120762,95,95,0.0013706789969982049
2,87,27,172.874557,worst_time_per_person,3,1,0,0,15330,15330,120762,120762,95,95,0.0013501188120432317
2,88,28,182.011127,low_utilization,4,1,0,0,15330,15330,120762,120762,95,95,0.001329867029862583
2,89,29,183.652751,worst_time_per_person,3,1,0,0,15330,15330,120762,120762,95,95,0.0013099190244146442
2,90,30,183.771311,worst_time_per_person,3,1,0,0,15330,15330,120762,120762,95,95,0.0012902702390484245
2,91,31,186.147208,worst_time_per_person,4,1,0,0,15330,15330,120762,120762,95,95,0.0012709161854626981
2,92,32,191.706564,random_routes,4,1,0,0,15330,15330,120762,120762,95,95,0.0012518524426807576
2,93,33,192.762191,worst_time_per_person,3,1,0,0,15330,15330,120762,120762,95,95,0.0012330746560405463
2,94,34,196.433399,worst_time_per_person,4,1,0,0,15330,15330,120762,120762,95,95,0.0012145785361999382
2,95,35,200.996376,related_routes,4,1,1,1,15326,15326,120871,120871,95,95,0.001196359858156939
2,96,36,203.972831,land_reassignment,4,1,0,0,15326,15326,120871,120871,95,95,0.001178414460284585
2,97,37,206.69845,worst_time_per_person,4,1,0,0,15326,15326,120871,120871,95,95,0.0011607382433803163
2,98,38,209.135916,worst_time_per_person,4,1,0,0,15326,15326,120871,120871,95,95,0.0011433271697296114
2,99,39,209.162572,worst_time_per_person,3,1,0,0,15326,15326,120871,120871,95,95,0.0011261772621836673
2,100,40,212.677002,worst_time_per_person,4,1,0,0,15326,15326,120871,120871,95,95,0.0011092846032509122
2,101,41,215.165482,low_utilization,4,1,0,0,15326,15326,120871,120871,95,95,0.0010926453342021485
2,102,42,215.241771,worst_time_per_person,3,1,0,0,15326,15326,120871,120871,95,95,0.0010762556541891162
2,103,43,219.03394,random_routes,4,1,0,0,15326,15326,120871,120871,95,95,0.0010601118193762794
2,104,44,221.941182,related_routes,4,1,0,0,15326,15326,120871,120871,95,95,0.0010442101420856352
2,105,45,222.341677,land_reassignment,4,1,0,0,15326,15326,120871,120871,95,95,0.0010285469899543507
2,106,46,224.790204,related_routes,4,1,1,1,15324,15324,120122,120122,95,95,0.0010131187851050354
2,107,47,224.863001,worst_time_per_person,3,1,0,0,15324,15324,120122,120122,95,95,0.0009979220033284597
2,108,48,229.211189,low_utilization,4,1,0,0,15324,15324,120122,120122,95,95,0.0009829531732785328
2,109,49,231.728841,related_routes,4,1,0,0,15324,15324,120122,120122,95,95,0.0009682088756793548
2,110,50,237.773075,low_utilization,4,1,0,0,15324,15324,120122,120122,95,95,0.0009536857425441644
2,111,51,238.360812,worst_time_per_person,4,1,1,1,15318,15318,119948,119948,95,95,0.0009393804564060019
2,112,52,238.425047,land_reassignment,3,1,0,0,15318,15318,119948,119948,95,95,0.0009252897495599119
2,113,53,242.40699,random_routes,4,1,0,0,15318,15318,119948,119948,95,95,0.0009114104033165132
2,114,54,242.487371,related_routes,3,1,0,0,15318,15318,119948,119948,95,95,0.0008977392472667655
2,115,55,248.348421,low_utilization,4,1,0,0,15318,15318,119948,119948,95,95,0.000884273158557764
2,116,56,250.734931,low_utilization,4,1,0,0,15318,15318,119948,119948,95,95,0.0008710090611793975
2,117,57,251.619124,low_utilization,3,1,0,0,15318,15318,119948,119948,95,95,0.0008579439252617066
2,118,58,252.612609,worst_time_per_person,4,1,0,0,15318,15318,119948,119948,95,95,0.0008450747663827809
2,119,59,255.185881,worst_time_per_person,4,1,0,0,15318,15318,119948,119948,95,95,0.0008323986448870392
2,120,60,259.433183,worst_time_per_person,4,0,0,0,15318,15318,119948,119948,95,95,0.0008199126652137336
