left,right,distance,consensus,airport,fuel,capacity,left_demand,right_demand,separate_seats,combined_seats,saved_seats,combined_utilization
F005,F051,0.23622641509433961,0.0,0.25584905660377355,0.2516981132075472,0.6722641509433962,27,33,63,60,3,1.0
F005,F052,0.33396226415094343,0.0,0.43849056603773584,0.2516981132075472,0.5615094339622642,27,27,56,54,2,1.0
F006,F007,0.9988679245283019,1.0,1.0,0.7766037735849056,0.4420754716981132,34,28,63,62,1,1.0
F006,F008,0.9109433962264151,0.8586958855927248,0.8626415094339622,0.7256603773584906,0.6722641509433962,34,22,59,56,3,1.0
F006,F009,0.7271698113207548,0.546570044746234,0.2449056603773585,0.20226415094339623,0.21283018867924525,34,27,63,62,1,0.9838709677419355
F006,F010,0.9633962264150944,0.9294506967326246,0.8071698113207547,0.7766037735849056,0.13622641509433964,34,31,66,66,0,0.9848484848484849
F006,F011,0.7845283018867925,0.546570044746234,0.5354716981132075,0.8350943396226416,0.6722641509433962,34,29,66,63,3,1.0
F006,F012,0.5864150943396227,0.32148366584147414,0.5464150943396227,0.659622641509434,0.5615094339622642,34,34,70,68,2,1.0
F006,F013,0.890188679245283,1.0,0.459622641509434,0.3886792452830189,0.13622641509433964,34,31,66,66,0,0.9848484848484849
F006,F014,0.6520754716981132,0.32148366584147414,0.22867924528301886,0.2245283018867924,0.4420754716981132,34,28,63,62,1,1.0
F006,F015,0.6698113207547169,0.32148366584147414,0.3815094339622641,0.459622641509434,0.5615094339622642,34,23,59,57,2,1.0
F006,F016,0.5128301886792452,0.242949657316875,0.26943396226415095,0.2245283018867924,0.7460377358490566,34,25,63,59,4,1.0
F006,F017,0.5215094339622641,0.32148366584147414,0.17132075471698116,0.2245283018867924,0.21283018867924525,34,27,63,62,1,0.9838709677419355
F006,F018,0.5388679245283019,0.32148366584147414,0.37056603773584906,0.659622641509434,0.5615094339622642,34,37,73,71,2,1.0
F006,F019,0.4116981132075471,0.242949657316875,0.3932075471698113,0.659622641509434,0.4420754716981132,34,44,79,78,1,1.0
F006,F020,0.46566037735849053,0.242949657316875,0.21924528301886792,0.2245283018867924,0.5615094339622642,34,46,82,80,2,1.0
F006,F021,0.26603773584905666,0.0,0.4286792452830188,0.5279245283018867,0.4420754716981132,34,51,86,85,1,1.0
F006,F022,0.44981132075471697,0.242949657316875,0.3275471698113207,0.35056603773584905,0.5615094339622642,34,46,82,80,2,1.0
F006,F023,0.1690566037735849,0.0,0.7539622641509434,0.5279245283018867,0.7460377358490566,34,25,63,59,4,1.0
F006,F024,0.33396226415094343,0.080983219105625,0.42000000000000004,0.7256603773584906,0.6722641509433962,34,29,66,63,3,1.0
F006,F025,0.26603773584905666,0.0,0.2969811320754717,0.459622641509434,0.6722641509433962,34,26,63,60,3,1.0
F006,F026,0.5026415094339622,0.242949657316875,0.4437735849056603,0.659622641509434,0.6722641509433962,34,33,70,67,3,1.0
F006,F027,0.3411320754716981,0.080983219105625,0.26943396226415095,0.20226415094339623,0.4420754716981132,34,35,70,69,1,1.0
F006,F028,0.7433962264150944,0.546570044746234,0.7539622641509434,0.7766037735849056,0.4420754716981132,34,28,63,62,1,1.0
F006,F029,0.2984905660377358,0.080983219105625,0.3886792452830189,0.459622641509434,0.09433962264150947,34,24,59,59,0,0.9830508474576272
F006,F030,0.6052830188679246,0.32148366584147414,0.19886792452830193,0.2245283018867924,0.6722641509433962,34,26,63,60,3,1.0
F006,F031,0.1856603773584906,0.0,0.6173584905660378,0.8350943396226416,0.6722641509433962,34,29,66,63,3,1.0
F006,F032,0.1690566037735849,0.0,0.7030188679245283,0.5279245283018867,0.5615094339622642,34,30,66,64,2,1.0
F006,F033,0.40830188679245283,0.242949657316875,0.7030188679245283,0.659622641509434,0.13622641509433964,34,31,66,66,0,0.9848484848484849
F006,F034,0.33169811320754716,0.242949657316875,0.8215094339622642,0.5279245283018867,0.5615094339622642,34,37,73,71,2,1.0
F006,F035,0.23056603773584905,0.0,0.780377358490566,0.5279245283018867,0.7460377358490566,34,21,59,55,4,1.0
F006,F036,0.22528301886792457,0.0,0.37584905660377355,0.459622641509434,0.5615094339622642,34,42,78,76,2,1.0
F006,F037,0.010566037735849076,0.0,0.14830188679245282,0.18452830188679248,0.4420754716981132,34,28,63,62,1,1.0
F006,F038,0.07396226415094342,0.0,0.5984905660377359,0.8350943396226416,0.13622641509433964,34,31,66,66,0,0.9848484848484849
F006,F039,0.11018867924528297,0.0,0.4320754716981132,0.42188679245283023,0.5615094339622642,34,34,70,68,2,1.0
F006,F040,0.016981132075471694,0.0,0.20641509433962268,0.3007547169811321,0.21283018867924525,34,27,63,62,1,0.9838709677419355
F006,F041,0.044528301886792465,0.0,0.4509433962264151,0.3886792452830189,0.7460377358490566,34,21,59,55,4,1.0
F006,F042,0.01132075471698113,0.0,0.12867924528301888,0.2245283018867924,0.6722641509433962,34,26,63,60,3,1.0
F006,F043,0.03924528301886787,0.0,0.3852830188679245,0.3886792452830189,0.5615094339622642,34,30,66,64,2,1.0
F006,F044,0.028679245283018906,0.0,0.3309433962264151,0.8350943396226416,0.5615094339622642,34,34,70,68,2,1.0
F006,F045,0.05509433962264154,0.0,0.5464150943396227,0.459622641509434,0.4420754716981132,34,35,70,69,1,1.0
F006,F046,0.1588679245283019,0.0,0.5049056603773585,0.459622641509434,0.789622641509434,34,20,59,54,5,1.0
F006,F047,0.1554716981132076,0.0,0.5686792452830189,0.3886792452830189,0.5615094339622642,34,23,59,57,2,1.0
F006,F048,0.09094339622641512,0.0,0.5649056603773586,0.459622641509434,0.4420754716981132,34,32,67,66,1,1.0
F006,F049,0.1335849056603774,0.0,0.540377358490566,0.3886792452830189,0.6722641509433962,34,33,70,67,3,1.0
F006,F050,0.0037735849056603765,0.0,0.06830188679245286,0.42188679245283023,0.21283018867924525,34,27,63,62,1,0.9838709677419355
F006,F051,0.06452830188679248,0.0,0.5181132075471698,0.459622641509434,0.6722641509433962,34,33,70,67,3,1.0
F006,F052,0.11018867924528297,0.0,0.6173584905660378,0.459622641509434,0.21283018867924525,34,27,63,62,1,0.9838709677419355
F007,F008,0.8573584905660377,0.8586958855927248,0.8943396226415095,0.9592452830188679,0.5615094339622642,28,22,52,50,2,1.0
F007,F009,0.7060377358490566,0.546570044746234,0.25433962264150944,0.18452830188679248,0.4420754716981132,28,27,56,55,1,1.0
F007,F010,0.9283018867924528,0.9294506967326246,0.8324528301886792,0.9864150943396226,0.34641509433962264,28,31,59,59,0,1.0
F007,F011,0.7433962264150944,0.546570044746234,0.5573584905660378,0.459622641509434,0.5615094339622642,28,29,59,57,2,1.0
F007,F012,0.5460377358490567,0.32148366584147414,0.5649056603773586,0.7766037735849056,0.4420754716981132,28,34,63,62,1,1.0
F007,F013,0.890188679245283,1.0,0.4343396226415094,0.7256603773584906,0.34641509433962264,28,31,59,59,0,1.0
F007,F014,0.6245283018867924,0.32148366584147414,0.23433962264150943,0.16150943396226414,0.34641509433962264,28,28,56,56,0,1.0
F007,F015,0.6407547169811321,0.32148366584147414,0.40113207547169816,0.5279245283018867,0.4420754716981132,28,23,52,51,1,1.0
F007,F016,0.48716981132075476,0.242949657316875,0.28490566037735854,0.16150943396226414,0.2888679245283019,28,25,56,54,2,0.9814814814814815
F007,F017,0.5045283018867924,0.32148366584147414,0.17962264150943397,0.16150943396226414,0.4420754716981132,28,27,56,55,1,1.0
F007,F018,0.5075471698113208,0.32148366584147414,0.3969811320754717,0.3007547169811321,0.13622641509433964,28,37,66,66,0,0.9848484848484849
F007,F019,0.3815094339622641,0.242949657316875,0.41283018867924526,0.7766037735849056,0.34641509433962264,28,44,72,72,0,1.0
F007,F020,0.4358490566037736,0.242949657316875,0.22566037735849054,0.16150943396226414,0.4420754716981132,28,46,75,74,1,1.0
F007,F021,0.24566037735849056,0.0,0.4509433962264151,0.6003773584905661,0.34641509433962264,28,51,79,79,0,1.0
F007,F022,0.4207547169811321,0.242949657316875,0.3426415094339622,0.3007547169811321,0.4420754716981132,28,46,75,74,1,1.0
F007,F023,0.15245283018867928,0.0,0.7415094339622641,0.7766037735849056,0.2888679245283019,28,25,56,54,2,0.9814814814814815
F007,F024,0.31169811320754715,0.080983219105625,0.43849056603773584,0.3886792452830189,0.5615094339622642,28,29,59,57,2,1.0
F007,F025,0.24792452830188683,0.0,0.3109433962264151,0.5279245283018867,0.5615094339622642,28,26,56,54,2,1.0
F007,F026,0.4683018867924529,0.242949657316875,0.47018867924528307,0.7766037735849056,0.21283018867924525,28,33,63,62,1,0.9838709677419355
F007,F027,0.32150943396226417,0.080983219105625,0.28490566037735854,0.12943396226415094,0.34641509433962264,28,35,63,63,0,1.0
F007,F028,0.7026415094339622,0.546570044746234,0.780377358490566,0.9864150943396226,0.34641509433962264,28,28,56,56,0,1.0
F007,F029,0.2788679245283019,0.080983219105625,0.40981132075471693,0.5279245283018867,0.34641509433962264,28,24,52,52,0,1.0
F007,F030,0.580754716981132,0.32148366584147414,0.20867924528301884,0.16150943396226414,0.5615094339622642,28,26,56,54,2,1.0
F007,F031,0.1705660377358491,0.0,0.6249056603773585,0.459622641509434,0.5615094339622642,28,29,59,57,2,1.0
F007,F032,0.15245283018867928,0.0,0.6890566037735849,0.7766037735849056,0.09433962264150947,28,30,59,59,0,0.9830508474576272
F007,F033,0.3766037735849057,0.242949657316875,0.7339622641509433,0.7766037735849056,0.34641509433962264,28,31,59,59,0,1.0
F007,F034,0.30490566037735845,0.242949657316875,0.8283018867924529,0.7766037735849056,0.13622641509433964,28,37,66,66,0,0.9848484848484849
F007,F035,0.20528301886792455,0.0,0.7916981132075471,0.7766037735849056,0.27433962264150946,28,21,52,50,2,0.98
F007,F036,0.20528301886792455,0.0,0.39924528301886797,0.5279245283018867,0.4420754716981132,28,42,71,70,1,1.0
F007,F037,0.008301886792452806,0.0,0.14113207547169815,0.42188679245283023,0.34641509433962264,28,28,56,56,0,1.0
F007,F038,0.06830188679245286,0.0,0.5860377358490566,0.6003773584905661,0.34641509433962264,28,31,59,59,0,1.0
F007,F039,0.09999999999999998,0.0,0.43849056603773584,0.6003773584905661,0.4420754716981132,28,34,63,62,1,1.0
F007,F040,0.01584905660377356,0.0,0.19735849056603771,0.659622641509434,0.4420754716981132,28,27,56,55,1,1.0
F007,F041,0.03811320754716985,0.0,0.4437735849056603,0.7256603773584906,0.27433962264150946,28,21,52,50,2,0.98
F007,F042,0.00905660377358486,0.0,0.12339622641509429,0.5279245283018867,0.5615094339622642,28,26,56,54,2,1.0
F007,F043,0.0320754716981132,0.0,0.37584905660377355,0.7256603773584906,0.09433962264150947,28,30,59,59,0,0.9830508474576272
F007,F044,0.02716981132075469,0.0,0.31849056603773584,0.6003773584905661,0.4420754716981132,28,34,63,62,1,1.0
F007,F045,0.05056603773584911,0.0,0.5354716981132075,0.8350943396226416,0.34641509433962264,28,35,63,63,0,1.0
F007,F046,0.1452830188679245,0.0,0.5135849056603774,0.5279245283018867,0.7460377358490566,28,20,52,48,4,1.0
F007,F047,0.14150943396226412,0.0,0.5800000000000001,0.5279245283018867,0.4420754716981132,28,23,52,51,1,1.0
F007,F048,0.08339622641509437,0.0,0.5739622641509434,0.8350943396226416,0.34641509433962264,28,32,60,60,0,1.0
F007,F049,0.11962264150943391,0.0,0.5509433962264151,0.5279245283018867,0.21283018867924525,28,33,63,62,1,0.9838709677419355
F007,F050,0.0015094339622641062,0.0,0.06301886792452827,0.6003773584905661,0.4420754716981132,28,27,56,55,1,1.0
F007,F051,0.05509433962264154,0.0,0.5094339622641509,0.8350943396226416,0.21283018867924525,28,33,63,62,1,0.9838709677419355
F007,F052,0.09811320754716979,0.0,0.6249056603773585,0.8350943396226416,0.4420754716981132,28,27,56,55,1,1.0
F008,F009,0.8320754716981132,0.6173248558861338,0.3426415094339622,0.16150943396226414,0.27433962264150946,22,27,52,50,2,0.98
F008,F010,0.9864150943396226,0.9292451888601003,0.9932075471698113,0.9592452830188679,0.16943396226415092,22,31,55,54,1,0.9814814814814815
F008,F011,0.9460377358490566,0.6878741591535094,0.7754716981132075,0.42188679245283023,0.7460377358490566,22,29,55,51,4,1.0
F008,F012,0.7218867924528302,0.32148366584147414,0.7860377358490566,0.7256603773584906,0.6722641509433962,22,34,59,56,3,1.0
F008,F013,0.7532075471698113,0.8586958855927248,0.3162264150943396,0.7766037735849056,0.16943396226415092,22,31,55,54,1,0.9814814814814815
F008,F014,0.7713207547169811,0.3922384769813739,0.30679245283018863,0.12943396226415094,0.5615094339622642,22,28,52,50,2,1.0
F008,F015,0.8181132075471698,0.3922384769813739,0.5739622641509434,0.459622641509434,0.13999999999999996,22,23,48,47,1,0.9574468085106383
F008,F016,0.6449056603773584,0.242949657316875,0.37584905660377355,0.12943396226415094,0.789622641509434,22,25,52,47,5,1.0
F008,F017,0.6449056603773584,0.32148366584147414,0.22867924528301886,0.12943396226415094,0.27433962264150946,22,27,52,50,2,0.98
F008,F018,0.6720754716981132,0.32148366584147414,0.5649056603773586,0.2516981132075472,0.6722641509433962,22,37,62,59,3,1.0
F008,F019,0.5275471698113208,0.242949657316875,0.5920754716981131,0.7256603773584906,0.5615094339622642,22,44,68,66,2,1.0
F008,F020,0.5864150943396227,0.242949657316875,0.2924528301886793,0.12943396226415094,0.6722641509433962,22,46,71,68,3,1.0
F008,F021,0.3543396226415094,0.0,0.649433962264151,0.5279245283018867,0.5615094339622642,22,51,75,73,2,1.0
F008,F022,0.570566037735849,0.242949657316875,0.4883018867924528,0.2516981132075472,0.6722641509433962,22,46,71,68,3,1.0
F008,F023,0.2381132075471698,0.0,0.6822641509433962,0.8350943396226416,0.789622641509434,22,25,52,47,5,1.0
F008,F024,0.4407547169811321,0.080983219105625,0.630943396226415,0.35056603773584905,0.7460377358490566,22,29,55,51,4,1.0
F008,F025,0.3543396226415094,0.0,0.4252830188679245,0.459622641509434,0.7460377358490566,22,26,52,48,4,1.0
F008,F026,0.6328301886792453,0.242949657316875,0.6656603773584906,0.7256603773584906,0.7460377358490566,22,33,59,55,4,1.0
F008,F027,0.44528301886792454,0.080983219105625,0.37584905660377355,0.10528301886792457,0.5615094339622642,22,35,59,57,2,1.0
F008,F028,0.9109433962264151,0.6878741591535094,0.9667924528301887,0.9592452830188679,0.5615094339622642,22,28,52,50,2,1.0
F008,F029,0.4007547169811321,0.080983219105625,0.5860377358490566,0.459622641509434,0.14660377358490562,22,24,48,47,1,0.9787234042553191
F008,F030,0.7218867924528302,0.32148366584147414,0.26113207547169814,0.12943396226415094,0.7460377358490566,22,26,52,48,4,1.0
F008,F031,0.2584905660377359,0.0,0.7283018867924529,0.42188679245283023,0.7460377358490566,22,29,55,51,4,1.0
F008,F032,0.2381132075471698,0.0,0.630943396226415,0.8350943396226416,0.6722641509433962,22,30,55,52,3,1.0
F008,F033,0.5275471698113208,0.242949657316875,0.8883018867924528,0.8350943396226416,0.16943396226415092,22,31,55,54,1,0.9814814814814815
F008,F034,0.4358490566037736,0.242949657316875,0.8796226415094339,0.8350943396226416,0.6722641509433962,22,37,62,59,3,1.0
F008,F035,0.31169811320754715,0.0,0.7754716981132075,0.8350943396226416,0.789622641509434,22,21,48,43,5,1.0
F008,F036,0.30490566037735845,0.0,0.5686792452830189,0.459622641509434,0.6722641509433962,22,42,67,64,3,1.0
F008,F037,0.02301886792452834,0.0,0.11547169811320757,0.459622641509434,0.5615094339622642,22,28,52,50,2,1.0
F008,F038,0.11849056603773589,0.0,0.540377358490566,0.659622641509434,0.16943396226415092,22,31,55,54,1,0.9814814814814815
F008,F039,0.1622641509433962,0.0,0.5218867924528302,0.659622641509434,0.6722641509433962,22,34,59,56,3,1.0
F008,F040,0.033207547169811336,0.0,0.15584905660377357,0.6988679245283018,0.27433962264150946,22,27,52,50,2,0.98
F008,F041,0.07283018867924529,0.0,0.40452830188679245,0.7766037735849056,0.789622641509434,22,21,48,43,5,1.0
F008,F042,0.02490566037735853,0.0,0.10113207547169811,0.6003773584905661,0.7460377358490566,22,26,52,48,4,1.0
F008,F043,0.06679245283018864,0.0,0.3241509433962264,0.7766037735849056,0.6722641509433962,22,30,55,52,3,1.0
F008,F044,0.051320754716981165,0.0,0.23886792452830186,0.659622641509434,0.6722641509433962,22,34,59,56,3,1.0
F008,F045,0.08981132075471698,0.0,0.4883018867924528,0.8784905660377358,0.5615094339622642,22,35,59,57,2,1.0
F008,F046,0.22339622641509438,0.0,0.5984905660377359,0.6003773584905661,0.490377358490566,22,20,48,43,5,0.9767441860465116
F008,F047,0.22075471698113203,0.0,0.6762264150943396,0.6003773584905661,0.13999999999999996,22,23,48,47,1,0.9574468085106383
F008,F048,0.14150943396226412,0.0,0.6132075471698113,0.8784905660377358,0.5615094339622642,22,32,56,54,2,1.0
F008,F049,0.19471698113207547,0.0,0.6377358490566039,0.6003773584905661,0.7460377358490566,22,33,59,55,4,1.0
F008,F050,0.012075471698113183,0.0,0.040000000000000036,0.659622641509434,0.27433962264150946,22,27,52,50,2,0.98
F008,F051,0.10188679245283017,0.0,0.459622641509434,0.8784905660377358,0.7460377358490566,22,33,59,55,4,1.0
F008,F052,0.1656603773584906,0.0,0.630943396226415,0.8784905660377358,0.27433962264150946,22,27,52,50,2,0.98
F009,F010,0.8226415094339623,0.546570044746234,0.3652830188679246,0.18452830188679248,0.09433962264150947,27,31,59,59,0,0.9830508474576272
F009,F011,0.9369811320754717,0.9294506967326246,0.5860377358490566,0.35056603773584905,0.6722641509433962,27,29,59,56,3,1.0
F009,F012,0.7943396226415094,0.5592700729234237,0.5739622641509434,0.35056603773584905,0.21283018867924525,27,34,63,62,1,0.9838709677419355
F009,F013,0.570566037735849,0.546570044746234,0.11811320754716981,0.03698113207547171,0.09433962264150947,27,31,59,59,0,0.9830508474576272
F009,F014,0.9739622641509434,0.7749136210952401,0.9815094339622642,0.9592452830188679,0.4420754716981132,27,28,56,55,1,1.0
F009,F015,0.9233962264150943,0.7749136210952401,0.7860377358490566,0.6003773584905661,0.5615094339622642,27,23,52,50,2,1.0
F009,F016,0.7845283018867925,0.4807360643988245,0.9611320754716981,0.9592452830188679,0.7460377358490566,27,25,56,52,4,1.0
F009,F017,0.8252830188679245,0.6298193761907991,0.780377358490566,0.9592452830188679,0.5615094339622642,27,27,56,54,2,1.0
F009,F018,0.7845283018867925,0.5592700729234237,0.7973584905660378,0.5279245283018867,0.5615094339622642,27,37,66,64,2,1.0
F009,F019,0.6407547169811321,0.4807360643988245,0.7709433962264151,0.35056603773584905,0.4420754716981132,27,44,72,71,1,1.0
F009,F020,0.7335849056603774,0.4807360643988245,0.9350943396226415,0.9592452830188679,0.5615094339622642,27,46,75,73,2,1.0
F009,F021,0.46188679245283015,0.0,0.72,0.5279245283018867,0.4420754716981132,27,51,79,78,1,1.0
F009,F022,0.6826415094339623,0.4807360643988245,0.8943396226415095,0.8350943396226416,0.5615094339622642,27,46,75,73,2,1.0
F009,F023,0.3086792452830188,0.0,0.24603773584905664,0.053584905660377324,0.7460377358490566,27,25,56,52,4,1.0
F009,F024,0.5509433962264151,0.080983219105625,0.7339622641509433,0.2516981132075472,0.6722641509433962,27,29,59,56,3,1.0
F009,F025,0.4716981132075472,0.0,0.7973584905660378,0.6003773584905661,0.2888679245283019,27,26,56,54,2,0.9814814814814815
F009,F026,0.7271698113207548,0.4807360643988245,0.6962264150943396,0.35056603773584905,0.6722641509433962,27,33,63,60,3,1.0
F009,F027,0.5735849056603773,0.080983219105625,0.8883018867924528,0.9328301886792453,0.4420754716981132,27,35,63,62,1,1.0
F009,F028,0.8656603773584906,0.9294506967326246,0.40452830188679245,0.18452830188679248,0.4420754716981132,27,28,56,55,1,1.0
F009,F029,0.5105660377358491,0.080983219105625,0.7656603773584906,0.6003773584905661,0.4420754716981132,27,24,52,51,1,1.0
F009,F030,0.9233962264150943,0.7041588099553404,0.9166037735849056,0.9592452830188679,0.2888679245283019,27,26,56,54,2,0.9814814814814815
F009,F031,0.3433962264150944,0.0,0.4252830188679245,0.10528301886792457,0.6722641509433962,27,29,59,56,3,1.0
F009,F032,0.30490566037735845,0.0,0.20867924528301884,0.053584905660377324,0.5615094339622642,27,30,59,57,2,1.0
F009,F033,0.609056603773585,0.4807360643988245,0.43849056603773584,0.2516981132075472,0.09433962264150947,27,31,59,59,0,0.9830508474576272
F009,F034,0.5105660377358491,0.4807360643988245,0.31320754716981136,0.053584905660377324,0.5615094339622642,27,37,66,64,2,1.0
F009,F035,0.38566037735849057,0.0,0.28113207547169816,0.053584905660377324,0.7460377358490566,27,21,52,48,4,1.0
F009,F036,0.40830188679245283,0.0,0.7030188679245283,0.6003773584905661,0.5615094339622642,27,42,71,69,2,1.0
F009,F037,0.044528301886792465,0.0,0.028679245283018906,0.004905660377358512,0.4420754716981132,27,28,56,55,1,1.0
F009,F038,0.18377358490566043,0.0,0.2513207547169811,0.10528301886792457,0.09433962264150947,27,31,59,59,0,0.9830508474576272
F009,F039,0.24415094339622645,0.0,0.4996226415094339,0.5279245283018867,0.21283018867924525,27,34,63,62,1,0.9838709677419355
F009,F040,0.06301886792452827,0.0,0.05094339622641508,0.016981132075471694,0.5615094339622642,27,27,56,54,2,1.0
F009,F041,0.12075471698113205,0.0,0.1807547169811321,0.03698113207547171,0.7460377358490566,27,21,52,48,4,1.0
F009,F042,0.044528301886792465,0.0,0.023396226415094312,0.010188679245282994,0.2888679245283019,27,26,56,54,2,0.9814814814814815
F009,F043,0.11358490566037738,0.0,0.12075471698113205,0.03698113207547171,0.5615094339622642,27,30,59,57,2,1.0
F009,F044,0.08716981132075474,0.0,0.09433962264150941,0.10528301886792457,0.21283018867924525,27,34,63,62,1,0.9838709677419355
F009,F045,0.1505660377358491,0.0,0.24339622641509429,0.07509433962264156,0.4420754716981132,27,35,63,62,1,1.0
F009,F046,0.31169811320754715,0.0,0.5611320754716982,0.459622641509434,0.789622641509434,27,20,52,47,5,1.0
F009,F047,0.30490566037735845,0.0,0.4437735849056603,0.12943396226415094,0.5615094339622642,27,23,52,50,2,1.0
F009,F048,0.21207547169811325,0.0,0.32037735849056603,0.07509433962264156,0.4420754716981132,27,32,60,59,1,1.0
F009,F049,0.2724528301886793,0.0,0.47018867924528307,0.12943396226415094,0.6722641509433962,27,33,63,60,3,1.0
F009,F050,0.026415094339622636,0.0,0.0030188679245283234,0.053584905660377324,0.5615094339622642,27,27,56,54,2,1.0
F009,F051,0.16000000000000003,0.0,0.19207547169811323,0.07509433962264156,0.6722641509433962,27,33,63,60,3,1.0
F009,F052,0.23698113207547167,0.0,0.2988679245283019,0.07509433962264156,0.5615094339622642,27,27,56,54,2,1.0
F010,F011,0.8871698113207547,0.6171193480136096,0.8283018867924529,0.459622641509434,0.5615094339622642,31,29,62,60,2,1.0
F010,F012,0.6664150943396226,0.32148366584147414,0.8377358490566038,0.7766037735849056,0.13622641509433964,31,34,66,66,0,0.9848484848484849
F010,F013,0.7875471698113208,0.9294506967326246,0.2939622641509434,0.7256603773584906,0.34641509433962264,31,31,62,62,0,1.0
F010,F014,0.7433962264150944,0.32148366584147414,0.3309433962264151,0.16150943396226414,0.34641509433962264,31,28,59,59,0,1.0
F010,F015,0.7686792452830189,0.32148366584147414,0.630943396226415,0.5279245283018867,0.4420754716981132,31,23,55,54,1,1.0
F010,F016,0.6018867924528302,0.242949657316875,0.4154716981132075,0.16150943396226414,0.6722641509433962,31,25,59,56,3,1.0
F010,F017,0.6113207547169811,0.32148366584147414,0.23886792452830186,0.16150943396226414,0.09433962264150947,31,27,59,59,0,0.9830508474576272
F010,F018,0.6203773584905661,0.32148366584147414,0.6211320754716981,0.3007547169811321,0.4420754716981132,31,37,69,68,1,1.0
F010,F019,0.48716981132075476,0.242949657316875,0.649433962264151,0.7766037735849056,0.34641509433962264,31,44,75,75,0,1.0
F010,F020,0.5460377358490567,0.242949657316875,0.3143396226415094,0.16150943396226414,0.14735849056603773,31,46,78,78,0,0.9871794871794872
F010,F021,0.3237735849056603,0.0,0.6822641509433962,0.6003773584905661,0.34641509433962264,31,51,82,82,0,1.0
F010,F022,0.5215094339622641,0.242949657316875,0.5354716981132075,0.3007547169811321,0.14735849056603773,31,46,78,78,0,0.9871794871794872
F010,F023,0.21018867924528306,0.0,0.659245283018868,0.7766037735849056,0.6722641509433962,31,25,59,56,3,1.0
F010,F024,0.4007547169811321,0.080983219105625,0.6890566037735849,0.3886792452830189,0.5615094339622642,31,29,62,60,2,1.0
F010,F025,0.3256603773584905,0.0,0.47018867924528307,0.5279245283018867,0.5615094339622642,31,26,59,57,2,1.0
F010,F026,0.580754716981132,0.242949657316875,0.7283018867924529,0.7766037735849056,0.5615094339622642,31,33,66,64,2,1.0
F010,F027,0.4116981132075471,0.080983219105625,0.4154716981132075,0.12943396226415094,0.34641509433962264,31,35,66,66,0,1.0
F010,F028,0.8320754716981132,0.6171193480136096,0.9883018867924528,0.9864150943396226,0.34641509433962264,31,28,59,59,0,1.0
F010,F029,0.3652830188679246,0.080983219105625,0.6433962264150943,0.5279245283018867,0.34641509433962264,31,24,55,55,0,1.0
F010,F030,0.689811320754717,0.32148366584147414,0.2871698113207547,0.16150943396226414,0.5615094339622642,31,26,59,57,2,1.0
F010,F031,0.23396226415094334,0.0,0.7339622641509433,0.459622641509434,0.5615094339622642,31,29,62,60,2,1.0
F010,F032,0.2075471698113207,0.0,0.6079245283018868,0.7766037735849056,0.11716981132075471,31,30,62,62,0,0.9838709677419355
F010,F033,0.4826415094339622,0.242949657316875,0.8943396226415095,0.7766037735849056,0.34641509433962264,31,31,62,62,0,1.0
F010,F034,0.3905660377358491,0.242949657316875,0.8520754716981132,0.7766037735849056,0.4420754716981132,31,37,69,68,1,1.0
F010,F035,0.2769811320754717,0.0,0.7539622641509434,0.7766037735849056,0.6722641509433962,31,21,55,52,3,1.0
F010,F036,0.2750943396226415,0.0,0.6173584905660378,0.5279245283018867,0.4420754716981132,31,42,74,73,1,1.0
F010,F037,0.016981132075471694,0.0,0.10716981132075476,0.42188679245283023,0.34641509433962264,31,28,59,59,0,1.0
F010,F038,0.10339622641509438,0.0,0.5181132075471698,0.6003773584905661,0.34641509433962264,31,31,62,62,0,1.0
F010,F039,0.14754716981132077,0.0,0.5256603773584906,0.6003773584905661,0.13622641509433964,31,34,66,66,0,0.9848484848484849
F010,F040,0.027924528301886742,0.0,0.1467924528301887,0.659622641509434,0.09433962264150947,31,27,59,59,0,0.9830508474576272
F010,F041,0.06301886792452827,0.0,0.3886792452830189,0.7256603773584906,0.6722641509433962,31,21,55,52,3,1.0
F010,F042,0.01811320754716983,0.0,0.09207547169811325,0.5279245283018867,0.5615094339622642,31,26,59,57,2,1.0
F010,F043,0.05509433962264154,0.0,0.3026415094339623,0.7256603773584906,0.11716981132075471,31,30,62,62,0,0.9838709677419355
F010,F044,0.04150943396226414,0.0,0.22867924528301886,0.6003773584905661,0.13622641509433964,31,34,66,66,0,0.9848484848484849
F010,F045,0.07811320754716977,0.0,0.4660377358490566,0.8350943396226416,0.34641509433962264,31,35,66,66,0,1.0
F010,F046,0.20075471698113212,0.0,0.6033962264150943,0.5279245283018867,0.7460377358490566,31,20,55,51,4,1.0
F010,F047,0.1977358490566038,0.0,0.6822641509433962,0.5279245283018867,0.4420754716981132,31,23,55,54,1,1.0
F010,F048,0.12188679245283018,0.0,0.5860377358490566,0.8350943396226416,0.34641509433962264,31,32,63,63,0,1.0
F010,F049,0.1724528301886793,0.0,0.6433962264150943,0.5279245283018867,0.5615094339622642,31,33,66,64,2,1.0
F010,F050,0.007547169811320753,0.0,0.03622641509433966,0.6003773584905661,0.09433962264150947,31,27,59,59,0,0.9830508474576272
F010,F051,0.0860377358490566,0.0,0.43849056603773584,0.8350943396226416,0.5615094339622642,31,33,66,64,2,1.0
