iteration,ranker,candidate_rank,selected,left_index,right_index,base_airport,left_signature,right_signature,left_load,right_load,left_services,right_services,same_cluster_fraction,minimum_distance_km,airport_profile_gap_km,fuel_signature_gap,distance_relatedness,consensus_relatedness,airport_relatedness,fuel_relatedness,capacity_relatedness,static_relatedness_score,context_capacity_score,context_stop_score,context_airport_score,context_relatedness_score,combined_candidate_score,outcome,route_evaluations,technical_stop_searches,augmentation_cache_hits,lower_bound_pruned,augmentation_infeasible,saving_minutes,accepted,evaluated_elapsed_seconds,accepted_elapsed_seconds
0,static_selected_distance_context,33,False,15,59,A01,A01|F008|3|P1310+P1334+P3410,A01|F028|12|P0241+P0272+P0289+P0320+P0490+P0559+P0600+P0634+P0700+P0953+P1113+P1179,3,12,F008,F028,0.0,41.0,7.333333333333333,,0.9109433962264151,0.6878741591535094,0.9667924528301887,0.9592452830188679,0.5615094339622642,0.9109433962264151,0.7894736842105263,0.75,1.0,0.7697368421052632,0.8403401191658391,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,34,False,29,31,A01,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,A01|F016|9|P0275+P0423+P0482+P0613+P0647+P0950+P1114+P2472+P2898,7,9,F015,F016,0.0,48.0,16.666666666666668,,0.8833962264150943,0.7058224433035845,0.8573584905660377,0.659622641509434,0.7460377358490566,0.8833962264150943,0.8421052631578947,0.75,1.0,0.7960526315789473,0.8397244289970208,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,35,False,84,104,A03,A03|F040|11|P0140+P0367+P0868+P0880+P1004+P1567+P1598+P1705+P1715+P1750+P2374,A03|F050|8|P0166+P0540+P0643+P0865+P2330+P2972+P3627+P3730,11,8,F040,F050,0.0,67.0,63.666666666666664,,0.8026415094339623,1.0,0.2954716981132075,0.7766037735849056,0.5615094339622642,0.8026415094339623,1.0,0.75,1.0,0.875,0.8388207547169811,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,36,False,49,74,A02,A02|F023|9|P0068+P0111+P0298+P0611+P0693+P1031+P1482+P2314+P2790,A02|F035|5|P0115+P3360+P3552+P3652+P3844,9,5,F023,F035,0.0,38.0,6.0,,0.9233962264150943,1.0,0.9762264150943396,0.9864150943396226,0.4941509433962264,0.9233962264150943,0.7368421052631579,0.75,1.0,0.743421052631579,0.8334086395233367,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,37,False,52,74,A02,A02|F024|12|P0213+P0307+P0433+P0499+P0729+P1905+P2195+P2535+P2572+P3190+P3603+P3872,A02|F035|5|P0115+P3360+P3552+P3652+P3844,12,5,F024,F035,0.0,57.0,41.333333333333336,,0.8418867924528302,0.633609506687965,0.49547169811320757,0.20226415094339623,0.789622641509434,0.8418867924528302,0.8947368421052632,0.75,1.0,0.8223684210526316,0.8321276067527309,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,38,False,77,109,A03,A03|F036|8|P0401+P0709+P1087+P1650+P1817+P3698+P3755+P3770,A03|F052|11|P0465+P1035+P2138+P2378+P3105+P3227+P3440+P3587+P3611+P3640+P3987,8,11,F036,F052,0.0,75.0,42.0,,0.7762264150943397,0.4031300089200943,0.4883018867924528,0.2516981132075472,0.5615094339622642,0.7762264150943397,1.0,0.75,1.0,0.875,0.8256132075471698,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,39,False,15,28,A01,A01|F008|3|P1310+P1334+P3410,A01|F014|16|P2127+P2447+P2512+P2561+P2767+P2844+P2908+P2953+P3160+P3475+P3554+P3634+P3651+P3808+P3973+P3994,3,16,F008,F014,0.0,76.0,61.666666666666664,,0.7713207547169811,0.3922384769813739,0.30679245283018863,0.12943396226415094,0.5615094339622642,0.7713207547169811,1.0,0.75,1.0,0.875,0.8231603773584906,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,40,False,19,29,A01,A01|F010|12|P0028+P0077+P0375+P0395+P0583+P0631+P0642+P0835+P1907+P2840+P3644+P3775,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,12,7,F010,F015,0.0,77.0,31.333333333333332,,0.7686792452830189,0.32148366584147414,0.630943396226415,0.5279245283018867,0.4420754716981132,0.7686792452830189,1.0,0.75,1.0,0.875,0.8218396226415094,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,41,False,0,9,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F005|11|P0177+P0622+P0879+P0978+P1006+P1078+P1307+P1710+P1910+P3403+P3882,4,11,F001,F005,0.0,50.0,22.333333333333332,,0.8735849056603774,0.8509166882080255,0.7709433962264151,0.7766037735849056,0.5615094339622642,0.8735849056603774,0.7894736842105263,0.75,1.0,0.7697368421052632,0.8216608738828203,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,42,False,54,70,A02,A02|F025|7|P1886+P2791+P3216+P3506+P3560+P3584+P3815,A02|F033|12|P0660+P0761+P1198+P1462+P2397+P2940+P3002+P3303+P3352+P3542+P3649+P3929,7,12,F025,F033,0.0,80.0,36.333333333333336,,0.7588679245283019,0.21419484696603946,0.5573584905660378,0.7766037735849056,0.5615094339622642,0.7588679245283019,1.0,0.75,1.0,0.875,0.8169339622641509,budget_not_selected,0,0,0,0,0,,False,,
0,static_selected_distance_context,43,False,15,26,A01,A01|F008|3|P1310+P1334+P3410,A01|F013|16|P1296+P1897+P1992+P2044+P2061+P2343+P2463+P2807+P3202+P3277+P3466+P3572+P3676+P3797+P3849+P3925,3,16,F008,F013,0.0,81.0,60.333333333333336,,0.7532075471698113,0.8586958855927248,0.3162264150943396,0.7766037735849056,0.16943396226415092,0.7532075471698113,1.0,0.75,1.0,0.875,0.8141037735849057,budget_not_selected,0,0,0,0,0,,False,,
