stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
2,70,17,391.439165,worst_time_per_person,5,84,1126,369,5,417,417,117,1,0,0,14770,14770,121243,121243,89,89,0.001570397819688086
2,71,18,391.720912,land_reassignment,6,111,952,320,6,324,324,0,1,0,0,14770,14770,121243,121243,89,89,0.0015468418523927646
2,72,19,393.620724,related_routes,5,92,823,215,5,225,225,162,1,0,0,14770,14770,121243,121243,89,89,0.001523639224606873
2,73,20,395.052867,low_utilization,5,89,1114,476,5,552,552,180,1,0,0,14770,14770,121243,121243,89,89,0.00150078463623777
2,74,21,402.791022,random_routes,6,105,1110,395,6,441,441,306,1,0,0,14770,14770,121243,121243,89,89,0.0014782728666942035
2,75,22,405.564687,random_routes,5,94,940,272,5,324,324,108,1,0,0,14770,14770,121243,121243,89,89,0.0014560987736937903
2,76,23,405.949428,related_routes,5,92,843,222,5,225,225,0,1,1,1,14770,14770,120845,120845,89,89,0.0014342572920883834
2,77,24,409.23132,worst_time_per_person,5,85,1108,272,5,318,318,54,1,0,0,14770,14770,120845,120845,89,89,0.0014127434327070576
2,78,25,413.780636,worst_time_per_person,5,86,1164,621,5,705,705,261,1,0,0,14770,14770,120845,120845,89,89,0.0013915522812164517
2,79,26,431.10916,random_routes,6,110,834,429,6,441,441,351,1,0,0,14770,14770,120845,120845,89,89,0.0013706789969982049
2,80,27,433.453111,related_routes,5,89,623,144,5,144,144,99,1,0,0,14770,14770,120845,120845,89,89,0.0013501188120432317
2,81,28,436.735387,low_utilization,6,104,1028,542,6,552,552,216,1,0,0,14770,14770,120845,120845,89,89,0.001329867029862583
2,82,29,437.262777,land_reassignment,6,111,1007,221,6,225,225,0,1,0,0,14770,14770,120845,120845,89,89,0.0013099190244146442
2,83,30,437.788588,land_reassignment,6,111,1007,221,6,225,225,0,1,0,0,14770,14770,120845,120845,89,89,0.0012902702390484245
2,84,31,449.096602,related_routes,6,109,1017,417,6,417,417,261,1,0,0,14770,14770,120845,120845,89,89,0.0012709161854626981
2,85,32,465.115592,related_routes,6,105,775,441,6,441,441,315,1,0,0,14770,14770,120845,120845,89,89,0.0012518524426807576
2,86,33,483.607725,low_utilization,6,106,1145,1176,6,1278,1278,642,1,0,0,14770,14770,120845,120845,89,89,0.0012330746560405463
2,87,34,498.708188,low_utilization,6,105,957,701,6,723,723,342,1,0,0,14770,14770,120845,120845,89,89,0.0012145785361999382
2,88,35,513.515511,worst_time_per_person,6,102,1313,496,6,576,576,270,1,0,0,14770,14770,120845,120845,89,89,0.001196359858156939
2,89,36,519.214101,worst_time_per_person,6,98,1288,742,6,828,828,198,1,0,0,14770,14770,120845,120845,89,89,0.001178414460284585
2,90,37,528.318462,related_routes,6,105,1187,225,6,225,225,132,0,0,0,14770,14770,120845,120845,89,89,0.0011607382433803163
2,91,38,528.833763,low_utilization,5,85,889,824,5,834,834,180,1,0,0,14770,14770,120845,120845,89,89,0.0011433271697296114
2,92,39,529.161944,land_reassignment,5,92,859,221,5,225,225,0,1,0,0,14770,14770,120845,120845,89,89,0.0011261772621836673
2,93,40,535.980348,worst_time_per_person,6,101,1325,395,6,441,441,72,1,0,0,14770,14770,120845,120845,89,89,0.0011092846032509122
2,94,41,540.998687,random_routes,5,86,982,405,5,435,435,150,1,0,0,14770,14770,120845,120845,89,89,0.0010926453342021485
2,95,42,541.341382,land_reassignment,6,111,1007,221,6,225,225,0,1,0,0,14770,14770,120845,120845,89,89,0.0010762556541891162
2,96,43,541.671146,land_reassignment,6,111,1007,221,6,225,225,0,1,0,0,14770,14770,120845,120845,89,89,0.0010601118193762794
2,97,44,549.889216,random_routes,5,90,741,411,5,435,435,252,1,0,0,14770,14770,120845,120845,89,89,0.0010442101420856352
2,98,45,554.56779,related_routes,6,109,1041,552,6,552,552,72,1,0,0,14770,14770,120845,120845,89,89,0.0010285469899543507
2,99,46,556.753672,worst_time_per_person,5,83,1075,472,5,570,570,126,1,0,0,14770,14770,120845,120845,89,89,0.0010131187851050354
2,100,47,556.779051,related_routes,5,89,676,81,5,81,81,0,1,0,0,14770,14770,120845,120845,89,89,0.0009979220033284597
2,101,48,564.441096,low_utilization,6,102,957,1075,6,1083,1083,324,1,0,0,14770,14770,120845,120845,89,89,0.0009829531732785328
2,102,49,565.06293,related_routes,5,95,774,77,5,81,81,0,1,0,0,14770,14770,120845,120845,89,89,0.0009682088756793548
2,103,50,571.801408,random_routes,6,107,1040,657,6,729,729,261,1,0,0,14770,14770,120845,120845,89,89,0.0009536857425441644
2,104,51,578.537492,random_routes,5,92,907,506,5,558,558,246,1,0,0,14770,14770,120845,120845,89,89,0.0009393804564060019
2,105,52,584.216777,random_routes,6,105,955,419,6,435,435,270,1,0,0,14770,14770,120845,120845,89,89,0.0009252897495599119
2,106,53,591.063214,random_routes,5,93,901,405,5,441,441,252,1,0,0,14770,14770,120845,120845,89,89,0.0009114104033165132
2,107,54,595.549185,related_routes,6,105,702,225,6,225,225,54,1,0,0,14770,14770,120845,120845,89,89,0.0008977392472667655
2,108,55,604.638585,random_routes,6,106,968,546,6,570,570,306,1,0,0,14770,14770,120845,120845,89,89,0.000884273158557764
