stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,44,44,192.770787,related_routes,6,113,894,160,6,219,160,76,1,0,0,14772,14772,121683,121683,89,89,0.0010442101420856352
1,45,45,197.870351,random_routes,6,108,872,160,6,576,160,93,1,0,0,14772,14772,121683,121683,89,89,0.0010285469899543507
1,46,46,202.187176,related_routes,5,91,803,138,5,138,138,63,1,0,0,14772,14772,121683,121683,89,89,0.0010131187851050354
1,47,47,205.522527,related_routes,5,94,1367,138,5,225,160,2,0,0,0,14772,14772,121683,121683,89,89,0.0009979220033284597
1,48,48,209.59617,worst_time_per_person,6,106,1454,132,6,435,160,18,1,1,1,14772,14772,121680,121680,89,89,0.0009829531732785328
1,49,49,213.446629,related_routes,5,92,779,141,5,144,144,12,1,0,0,14772,14772,121680,121680,89,89,0.0009682088756793548
1,50,50,216.364061,land_reassignment,5,92,836,158,5,225,160,0,1,0,0,14772,14772,121680,121680,89,89,0.0009536857425441644
1,51,51,219.408205,land_reassignment,6,111,984,160,6,324,160,0,1,0,0,14772,14772,121680,121680,89,89,0.0009393804564060019
1,52,52,222.477041,land_reassignment,6,109,1003,160,7,441,160,0,0,0,0,14772,14772,121680,121680,89,89,0.0009252897495599119
1,53,53,230.459064,related_routes,5,87,957,138,5,138,138,55,1,0,0,14774,14772,122023,121680,89,89,0.0009114104033165132
1,54,54,237.99949,related_routes,6,107,1042,160,6,225,160,58,0,0,0,14774,14772,122023,121680,89,89,0.0008977392472667655
1,55,55,246.927021,related_routes,6,107,810,160,6,324,160,78,0,0,0,14774,14772,122023,121680,89,89,0.000884273158557764
1,56,56,249.973066,land_reassignment,5,92,836,158,5,225,160,0,1,0,0,14774,14772,122023,121680,89,89,0.0008710090611793975
1,57,57,253.961755,related_routes,6,110,943,160,6,219,160,34,1,0,0,14774,14772,122023,121680,89,89,0.0008579439252617066
1,58,58,258.428829,worst_time_per_person,5,83,1057,140,5,318,160,59,1,0,0,14774,14772,122023,121680,89,89,0.0008450747663827809
1,59,59,265.519062,related_routes,5,89,967,144,5,144,144,84,1,0,0,14774,14772,122023,121680,89,89,0.0008323986448870392
1,60,60,269.057276,worst_time_per_person,6,97,1166,156,6,417,160,36,1,1,0,14774,14772,121823,121680,89,89,0.0008199126652137336
1,61,61,277.107272,related_routes,6,111,968,160,6,324,160,62,1,0,0,14774,14772,121917,121680,89,89,0.0008076139752355276
1,62,62,286.092706,related_routes,5,86,649,160,5,225,160,68,0,0,0,14774,14772,121917,121680,89,89,0.0007954997656069948
1,63,63,293.764179,random_routes,5,88,773,152,5,225,160,103,1,0,0,14774,14772,121917,121680,89,89,0.0007835672691228899
1,64,64,295.877396,land_reassignment,5,89,873,158,5,225,160,8,1,1,0,14774,14772,121837,121680,89,89,0.0007718137600860465
1,65,65,298.929021,related_routes,6,109,1003,160,7,441,160,0,0,0,0,14774,14772,121837,121680,89,89,0.0007602365536847558
1,66,66,301.96671,related_routes,6,109,1003,160,6,441,160,0,0,0,0,14774,14772,121837,121680,89,89,0.0007488330053794845
1,67,67,307.254106,worst_time_per_person,5,84,1071,138,5,144,144,54,1,0,0,14774,14772,121837,121680,89,89,0.0007376005102987922
1,68,68,309.974685,related_routes,5,89,870,140,5,144,144,29,1,0,0,14774,14772,121837,121680,89,89,0.0007265365026443104
1,69,69,312.981719,land_reassignment,5,92,836,158,5,225,160,0,1,1,0,14774,14772,121823,121680,89,89,0.0007156384551046457
1,70,70,317.973645,worst_time_per_person,6,99,1236,149,6,441,160,48,0,0,0,14774,14772,121823,121680,89,89,0.000704903878278076
1,71,71,321.227777,worst_time_per_person,6,102,1320,142,6,552,160,24,1,0,0,14774,14772,121823,121680,89,89,0.0006943303201039049
1,72,72,325.879988,worst_time_per_person,6,103,1324,151,6,435,160,24,0,0,0,14774,14772,121823,121680,89,89,0.0006839153653023463
1,73,73,328.921246,land_reassignment,5,92,836,158,5,225,160,0,1,0,0,14774,14772,121823,121680,89,89,0.0006736566348228111
1,74,74,333.836369,low_utilization,6,106,922,154,6,570,160,74,1,0,0,14774,14772,121823,121680,89,89,0.0006635517853004689
1,75,75,338.316299,related_routes,5,91,751,160,5,225,160,72,0,0,0,14774,14772,121823,121680,89,89,0.0006535985085209619
1,76,76,341.336263,related_routes,6,107,1479,138,6,225,160,0,0,0,0,14774,14772,121823,121680,89,89,0.0006437945308931474
1,77,77,344.877999,low_utilization,5,89,999,151,5,441,160,86,1,0,0,14774,14772,121823,121680,89,89,0.0006341376129297503
1,78,78,347.907606,land_reassignment,6,109,1003,160,6,441,160,0,1,0,0,14774,14772,121837,121680,89,89,0.0006246255487358039
1,79,79,349.927944,land_reassignment,5,92,836,158,5,225,160,0,1,1,0,14774,14772,121823,121680,89,89,0.0006152561655047669
1,80,80,351.310177,low_utilization,6,106,941,154,6,711,160,35,1,0,0,14774,14772,121823,121680,89,89,0.0006060273230221954
1,81,81,352.150398,worst_time_per_person,6,99,1272,148,6,558,160,26,1,0,0,14774,14772,121823,121680,89,89,0.0005969369131768625
1,82,82,354.17295,land_reassignment,5,92,836,158,5,225,160,0,1,0,0,14774,14772,121823,121680,89,89,0.0005879828594792096
1,83,83,356.231392,land_reassignment,6,111,984,160,6,324,160,0,1,0,0,14774,14772,121823,121680,89,89,0.0005791631165870214
1,84,84,356.663492,worst_time_per_person,5,86,1140,150,5,435,160,14,1,0,0,14774,14772,121823,121680,89,89,0.0005704756698382161
1,85,85,357.207594,related_routes,5,95,774,77,5,81,81,0,1,0,0,14774,14772,121823,121680,89,89,0.0005619185347906429
1,86,86,359.855582,random_routes,5,92,925,154,5,576,160,78,1,0,0,14774,14772,121823,121680,89,89,0.0005534897567687833
1,87,87,360.401008,worst_time_per_person,5,87,1145,128,5,318,160,15,1,0,0,14774,14772,121823,121680,89,89,0.0005451874104172515
1,88,88,362.454488,land_reassignment,6,111,984,160,6,324,160,0,1,0,0,14774,14772,121823,121680,89,89,0.0005370095992609928
1,89,89,364.497356,land_reassignment,5,92,836,158,5,225,160,0,1,0,0,14774,14772,121823,121680,89,89,0.0005289544552720778
1,90,90,366.551663,land_reassignment,5,92,836,158,5,225,160,0,1,0,0,14774,14772,121823,121680,89,89,0.0005210201384429966
1,91,91,368.565843,land_reassignment,5,92,836,158,5,225,160,0,1,0,0,14774,14772,121823,121680,89,89,0.0005132048363663517
1,92,92,372.418596,related_routes,6,107,1075,161,6,225,160,19,0,0,0,14774,14772,121823,121680,89,89,0.0005055067638208564
1,93,93,374.144121,worst_time_per_person,6,101,1351,124,6,723,160,52,1,0,0,14774,14772,121823,121680,89,89,0.0004979241623635435
1,94,94,376.153164,land_reassignment,5,92,836,158,5,225,160,0,1,0,0,14774,14772,121823,121680,89,89,0.0004904552999280903
1,95,95,377.140687,worst_time_per_person,6,102,1288,150,6,570,160,32,1,0,0,14774,14772,121823,121680,89,89,0.00048309847042916893
1,96,96,380.16718,land_reassignment,6,109,1003,160,6,441,160,0,1,0,0,14774,14772,121837,121680,89,89,0.0004758519933727314
1,97,97,383.186947,related_routes,6,112,925,160,7,225,160,0,0,0,0,14774,14772,121837,121680,89,89,0.0004687142134721404
1,98,98,384.901539,low_utilization,6,105,1041,144,6,723,160,46,1,0,0,14774,14772,121837,121680,89,89,0.0004616835002700583
1,99,99,387.749845,random_routes,6,105,845,161,6,900,160,72,1,0,0,14774,14772,121837,121680,89,89,0.0004547582477660074
1,100,100,389.770383,land_reassignment,5,92,836,158,5,225,160,0,1,1,0,14774,14772,121823,121680,89,89,0.0004479368740495173
1,101,101,391.232804,low_utilization,5,87,824,156,5,423,160,30,1,0,0,14774,14772,121823,121680,89,89,0.0004412178209387745
1,102,102,393.296793,land_reassignment,6,111,984,160,6,324,160,0,1,0,0,14774,14772,121823,121680,89,89,0.0004345995536246929
1,103,103,394.152232,low_utilization,6,101,935,156,6,1083,160,22,1,0,0,14774,14772,121823,121680,89,89,0.0004280805603203225
1,104,104,396.103105,low_utilization,6,107,1057,160,6,1047,160,58,1,0,0,14774,14772,121823,121680,89,89,0.0004216593519155176
1,105,105,398.90189,random_routes,6,110,855,158,6,441,160,80,1,0,0,14774,14772,121823,121680,89,89,0.00041533446163678485
1,106,106,401.916679,random_routes,5,92,852,146,5,324,160,108,1,0,0,14774,14772,121823,121680,89,89,0.00040910444471223305
1,107,107,404.866392,random_routes,6,105,1008,155,6,570,160,84,1,0,0,14774,14772,121823,121680,89,89,0.0004029678780415496
1,108,108,406.292736,low_utilization,5,83,844,160,5,711,160,40,1,0,0,14774,14772,121823,121680,89,89,0.00039692335987092633
1,109,109,411.848716,related_routes,5,94,798,160,5,225,160,81,1,0,0,14774,14772,121823,121680,89,89,0.0003909695094728624
1,110,110,413.929592,land_reassignment,6,111,984,160,6,324,160,0,1,0,0,14774,14772,121823,121680,89,89,0.00038510496683076946
1,111,111,416.508234,related_routes,5,88,913,160,5,225,160,5,1,0,0,14774,14772,121823,121680,89,89,0.00037932839232830793
1,112,112,417.279485,related_routes,5,89,870,140,5,144,144,0,1,0,0,14774,14772,121823,121680,89,89,0.0003736384664433833
1,113,113,418.155166,low_utilization,6,101,959,160,6,1053,160,18,1,0,0,14774,14772,121823,121680,89,89,0.00036803388944673255
1,114,114,421.420576,random_routes,6,106,1002,160,6,882,160,90,1,0,0,14774,14772,121823,121680,89,89,0.00036251338110503156
1,115,115,422.281864,worst_time_per_person,5,87,1144,130,5,318,160,22,1,0,0,14774,14772,121823,121680,89,89,0.00035707568038845607
1,116,116,422.469847,worst_time_per_person,5,86,1145,138,5,423,160,2,1,0,0,14774,14772,121823,121680,89,89,0.00035171954518262925
1,117,117,423.494192,random_routes,5,85,1099,144,5,705,160,23,1,0,0,14774,14772,121823,121680,89,89,0.0003464437520048898
1,118,118,426.516331,related_routes,6,107,1075,161,6,225,160,0,0,0,0,14774,14772,121823,121680,89,89,0.00034124709572481645
1,119,119,428.545133,land_reassignment,5,92,836,158,5,225,160,0,1,0,0,14774,14772,121823,121680,89,89,0.0003361283892889442
1,120,120,431.78759,random_routes,5,89,751,160,5,570,160,73,1,1,0,14774,14772,121795,121680,89,89,0.00033108646344961004
1,121,121,432.300037,worst_time_per_person,6,99,1279,130,6,558,160,8,1,0,0,14774,14772,121795,121680,89,89,0.0003261201664978659
1,122,122,432.922083,related_routes,5,89,873,158,5,225,160,4,1,0,0,14774,14772,121795,121680,89,89,0.0003212283640003979
1,123,123,434.033523,related_routes,6,110,966,160,6,318,160,14,1,0,0,14774,14772,121795,121680,89,89,0.00031640993854039197
1,124,124,434.137329,worst_time_per_person,5,81,1009,138,5,318,160,1,1,0,0,14774,14772,121795,121680,89,89,0.00031166378946228607
1,125,125,436.579903,random_routes,6,104,904,158,6,570,160,56,1,0,0,14774,14772,121795,121680,89,89,0.0003069888326203518
1,126,126,437.690851,related_routes,6,108,1168,144,6,144,144,0,1,0,0,14774,14772,121795,121680,89,89,0.00030238400013104654
1,127,127,438.630104,low_utilization,5,85,785,158,5,318,160,25,1,0,0,14774,14772,121795,121680,89,89,0.0002978482401290808
1,128,128,439.163555,worst_time_per_person,5,86,1158,136,5,318,160,19,1,0,0,14774,14772,121795,121680,89,89,0.0002933805165271446
1,129,129,441.218258,land_reassignment,5,92,836,158,5,225,160,0,1,0,0,14774,14772,121795,121680,89,89,0.00028897980877923746
1,130,130,444.240521,related_routes,5,91,1310,138,5,219,160,0,0,0,0,14774,14772,121795,121680,89,89,0.0002846451116475489
1,131,131,447.280166,related_routes,6,111,984,160,6,324,160,0,1,0,0,14774,14772,121795,121680,89,89,0.00028037543497283566
1,132,132,448.756751,low_utilization,5,89,853,161,5,435,160,19,1,0,0,14774,14772,121795,121680,89,89,0.00027616980344824315
1,133,133,451.791271,land_reassignment,6,111,984,160,6,324,160,0,1,0,0,14774,14772,121795,121680,89,89,0.0002720272563965195
2,134,1,453.657534,low_utilization,6,101,1144,150,6,1071,160,160,1,0,0,14772,14772,121680,121680,89,89,0.002
2,135,2,457.587851,land_reassignment,6,111,984,160,6,324,160,160,1,0,0,14772,14772,121680,121680,89,89,0.00197
2,136,3,459.254826,worst_time_per_person,6,98,1234,148,6,723,160,142,1,0,0,14772,14772,121680,121680,89,89,0.00194045
2,137,4,460.333651,low_utilization,7,119,1193,160,7,1278,160,81,1,0,0,14772,14772,121680,121680,89,89,0.0019113432500000001
2,138,5,463.432978,worst_time_per_person,7,114,1354,159,7,1011,160,137,1,0,0,14772,14772,121680,121680,89,89,0.00188267310125
2,139,6,463.665815,low_utilization,6,106,984,156,6,1071,160,101,1,0,0,14772,14772,121680,121680,89,89,0.00185443300473125
2,140,7,469.278301,related_routes,7,126,1167,160,7,441,160,83,0,0,0,14772,14772,121680,121680,89,89,0.0018266165096602813
2,141,8,474.322451,land_reassignment,7,130,1132,160,7,324,160,2,1,0,0,14772,14772,121680,121680,89,89,0.0017992172620153772
2,142,9,476.030889,related_routes,6,108,839,81,6,81,81,81,1,0,0,14772,14772,121680,121680,89,89,0.0017722290030851465
2,143,10,481.084269,land_reassignment,7,128,1151,160,7,441,160,23,0,0,0,14772,14772,121680,121680,89,89,0.0017456455680388693
2,144,11,486.115272,land_reassignment,7,128,1151,160,7,441,160,0,0,0,0,14772,14772,121680,121680,89,89,0.0017194608845182862
2,145,12,487.72534,worst_time_per_person,8,139,1723,143,8,894,160,110,1,0,0,14772,14772,121680,121680,89,89,0.0016936689712505118
2,146,13,489.017728,random_routes,6,107,937,160,6,1071,160,142,1,0,0,14772,14772,121680,121680,89,89,0.0016682639366817542
2,147,14,494.044749,land_reassignment,8,147,1299,160,8,441,160,0,1,0,0,14772,14772,121817,121680,89,89,0.001643239977631528
2,148,15,496.56336,random_routes,7,123,1017,161,7,576,160,140,1,0,0,14772,14772,121817,121680,89,89,0.001618591377967055
2,149,16,496.786171,worst_time_per_person,6,99,1209,144,6,576,160,63,1,0,0,14772,14772,121817,121680,89,89,0.001594312507297549
2,150,17,498.443219,random_routes,6,108,1027,160,6,570,160,101,1,0,0,14772,14772,121817,121680,89,89,0.001570397819688086
2,151,18,503.472264,land_reassignment,8,147,1299,160,8,441,160,0,1,0,0,14772,14772,121817,121680,89,89,0.0015468418523927646
2,152,19,505.626262,worst_time_per_person,6,97,1262,145,6,570,160,84,1,0,0,14772,14772,121817,121680,89,89,0.001523639224606873
2,153,20,508.547267,random_routes,8,146,1214,163,8,1083,160,123,1,1,1,14772,14772,121652,121652,89,89,0.00150078463623777
2,154,21,514.790017,related_routes,7,129,1066,160,7,324,160,110,1,0,0,14772,14772,121673,121652,89,89,0.0014782728666942035
2,155,22,522.535664,related_routes,7,124,950,160,7,225,160,126,1,0,0,14788,14772,121778,121652,89,89,0.0014560987736937903
2,156,23,530.302095,random_routes,8,144,1273,162,8,729,160,107,1,1,0,14788,14772,121757,121652,89,89,0.0014342572920883834
2,157,24,531.985912,low_utilization,6,102,1102,147,6,882,160,120,1,0,0,14788,14772,121757,121652,89,89,0.0014127434327070576
2,158,25,537.402059,worst_time_per_person,8,134,1635,148,8,894,160,24,1,0,0,14812,14772,123246,121652,89,89,0.0013915522812164517
2,159,26,543.928824,related_routes,6,102,1336,142,6,318,160,93,0,0,0,14812,14772,123246,121652,89,89,0.0013706789969982049
2,160,27,549.155478,worst_time_per_person,7,117,1497,145,7,705,160,29,1,1,0,14812,14772,122966,121652,89,89,0.0013501188120432317
2,161,28,552.405692,random_routes,7,130,1283,158,7,1083,160,113,1,0,0,14812,14772,122966,121652,89,89,0.001329867029862583
2,162,29,555.730941,random_routes,8,144,1340,153,8,900,160,73,1,0,0,14812,14772,122966,121652,89,89,0.0013099190244146442
2,163,30,555.922089,low_utilization,6,106,1004,158,6,882,160,73,1,0,0,14812,14772,122966,121652,89,89,0.0012902702390484245
2,164,31,557.108225,random_routes,6,109,1038,158,6,711,160,64,1,1,0,14812,14772,122632,121652,89,89,0.0012709161854626981
2,165,32,564.517631,related_routes,8,140,948,160,8,324,160,126,1,0,0,14835,14772,122934,121652,89,89,0.0012518524426807576
2,166,33,569.676669,low_utilization,7,113,1192,162,7,1278,160,89,1,1,0,14835,14772,122739,121652,89,89,0.0012330746560405463
2,167,34,571.460908,random_routes,7,130,1249,157,7,729,160,121,1,0,0,14835,14772,122739,121652,89,89,0.0012145785361999382
2,168,35,573.545576,land_reassignment,6,111,984,160,6,324,160,0,1,0,0,14835,14772,122739,121652,89,89,0.001196359858156939
2,169,36,576.742564,random_routes,7,127,1189,160,7,900,160,84,1,0,0,14835,14772,122739,121652,89,89,0.001178414460284585
2,170,37,581.753208,worst_time_per_person,8,142,1816,144,8,723,160,8,1,1,0,14835,14772,122399,121652,89,89,0.0011607382433803163
2,171,38,587.235725,worst_time_per_person,8,129,1629,157,8,894,160,37,1,0,0,14850,14772,121383,121652,89,89,0.0011433271697296114
2,172,39,590.093157,random_routes,7,128,1090,160,7,900,160,82,1,0,0,14850,14772,121383,121652,89,89,0.0011261772621836673
2,173,40,592.349881,random_routes,6,104,857,160,6,441,160,78,1,1,0,14834,14772,121271,121652,89,89,0.0011092846032509122
2,174,41,596.915426,related_routes,6,104,1419,142,6,324,160,32,1,0,0,14850,14772,121287,121652,89,89,0.0010926453342021485
2,175,42,602.210553,worst_time_per_person,6,98,1229,160,6,558,160,48,1,0,0,14851,14772,121351,121652,89,89,0.0010762556541891162
2,176,43,605.936753,worst_time_per_person,8,133,1586,156,8,894,160,10,1,0,0,14851,14772,121351,121652,89,89,0.0010601118193762794
2,177,44,606.112378,worst_time_per_person,6,99,1288,144,6,723,160,32,1,1,0,14834,14772,121471,121652,89,89,0.0010442101420856352
2,178,45,611.953839,related_routes,8,143,1579,160,8,324,160,63,1,0,0,14836,14772,121490,121652,89,89,0.0010285469899543507
2,179,46,613.597391,random_routes,7,127,1031,161,7,723,160,80,1,0,0,14836,14772,121490,121652,89,89,0.0010131187851050354
2,180,47,614.896979,worst_time_per_person,6,102,1339,137,6,318,160,37,1,0,0,14836,14772,121490,121652,89,89,0.0009979220033284597
2,181,48,615.92493,low_utilization,8,144,1446,152,8,1296,160,32,1,1,0,14831,14772,121398,121652,89,89,0.0009829531732785328
2,182,49,616.595054,related_routes,6,110,1086,160,6,225,160,88,1,0,0,14831,14772,121398,121652,89,89,0.0009682088756793548
2,183,50,621.614693,land_reassignment,8,142,1990,136,8,225,160,61,0,0,0,14831,14772,121398,121652,89,89,0.0009536857425441644
2,184,51,626.63558,land_reassignment,8,142,1990,136,8,225,160,0,0,0,0,14831,14772,121398,121652,89,89,0.0009393804564060019
2,185,52,626.969212,worst_time_per_person,8,133,1599,153,8,1071,160,28,1,1,0,14829,14772,121383,121652,89,89,0.0009252897495599119
2,186,53,631.11512,worst_time_per_person,8,137,1742,145,8,1083,161,6,1,0,0,14829,14772,121383,121652,89,89,0.0009114104033165132
2,187,54,631.756994,worst_time_per_person,8,137,1765,141,8,1254,160,10,1,0,0,14829,14772,121383,121652,89,89,0.0008977392472667655
2,188,55,634.158128,random_routes,6,108,1164,152,6,900,160,81,1,0,0,14829,14772,121383,121652,89,89,0.000884273158557764
2,189,56,639.179713,related_routes,7,127,1201,159,7,225,160,72,1,1,0,14826,14772,121452,121652,89,89,0.0008710090611793975
2,190,57,640.231425,worst_time_per_person,8,139,1756,152,8,1290,160,18,1,0,0,14826,14772,121452,121652,89,89,0.0008579439252617066
2,191,58,644.35081,random_routes,7,127,1217,155,7,576,160,117,1,0,0,14826,14772,121452,121652,89,89,0.0008450747663827809
2,192,59,647.882498,related_routes,7,126,980,160,7,225,160,9,1,1,0,14815,14772,121433,121652,89,89,0.0008323986448870392
2,193,60,648.43305,low_utilization,8,134,1526,153,8,1971,160,14,1,0,0,14815,14772,121433,121652,89,89,0.0008199126652137336
2,194,61,648.753018,low_utilization,6,105,1144,146,6,1071,160,39,1,0,0,14815,14772,121433,121652,89,89,0.0008076139752355276
2,195,62,649.630889,low_utilization,8,136,1615,159,8,1722,160,26,1,0,0,14815,14772,121433,121652,89,89,0.0007954997656069948
2,196,63,652.309433,related_routes,7,132,1034,160,7,219,160,60,1,0,0,14815,14772,121433,121652,89,89,0.0007835672691228899
2,197,64,654.22332,random_routes,8,140,1278,161,8,882,160,100,1,0,0,14815,14772,121433,121652,89,89,0.0007718137600860465
2,198,65,659.516586,related_routes,8,145,1104,160,8,324,160,10,1,1,0,14811,14772,121581,121652,89,89,0.0007602365536847558
2,199,66,659.883321,low_utilization,7,123,1302,149,7,1503,160,24,1,1,0,14811,14772,121497,121652,89,89,0.0007488330053794845
2,200,67,661.607714,low_utilization,8,134,1318,161,8,1083,160,78,1,0,0,14811,14772,121497,121652,89,89,0.0007376005102987922
2,201,68,664.348079,random_routes,8,141,1281,160,8,894,160,59,1,0,0,14811,14772,121497,121652,89,89,0.0007265365026443104
2,202,69,665.501723,random_routes,8,137,1442,162,8,894,160,46,1,0,0,14811,14772,121497,121652,89,89,0.0007156384551046457
2,203,70,666.443693,low_utilization,7,115,1220,152,7,1290,160,27,1,0,0,14811,14772,121497,121652,89,89,0.000704903878278076
2,204,71,669.744202,worst_time_per_person,7,123,1554,132,7,723,160,8,1,1,0,14805,14772,121481,121652,89,89,0.0006943303201039049
2,205,72,671.224069,low_utilization,8,139,1487,157,8,2007,160,60,1,0,0,14805,14772,121481,121652,89,89,0.0006839153653023463
2,206,73,673.451982,low_utilization,8,139,1497,152,8,1296,160,6,1,0,0,14805,14772,121481,121652,89,89,0.0006736566348228111
2,207,74,673.929153,worst_time_per_person,7,120,1444,145,7,558,160,21,1,1,0,14803,14772,121462,121652,89,89,0.0006635517853004689
