stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
2,38,15,230.673263,worst_time_per_person,6,101,1314,140,6,435,160,110,1,0,0,15169,15169,122704,122704,92,92,0.001618591377967055
2,39,16,237.565932,low_utilization,7,107,1105,163,7,723,160,95,1,1,1,15164,15164,122725,122725,92,92,0.001594312507297549
2,40,17,239.906351,land_reassignment,6,111,1221,160,6,324,160,37,1,1,1,15132,15132,121872,121872,92,92,0.001570397819688086
2,41,18,247.973485,low_utilization,8,127,1423,163,8,1083,160,114,1,1,1,15132,15132,121582,121582,92,92,0.0015468418523927646
2,42,19,253.45284,related_routes,8,133,1173,140,7,144,144,105,1,1,1,15064,15064,122278,122278,91,91,0.001523639224606873
2,43,20,258.808874,worst_time_per_person,6,110,1527,136,6,324,160,73,1,0,0,15069,15064,122475,122278,91,91,0.00150078463623777
2,44,21,261.163996,low_utilization,6,94,951,160,6,435,160,52,1,1,1,15061,15061,122423,122423,91,91,0.0014782728666942035
2,45,22,267.417547,land_reassignment,8,149,1541,160,8,225,160,64,1,1,1,15061,15061,122102,122102,91,91,0.0014560987736937903
2,46,23,272.054912,random_routes,7,119,1192,160,7,723,160,122,1,1,1,15052,15052,122109,122109,91,91,0.0014342572920883834
2,47,24,278.330831,land_reassignment,7,130,1334,144,7,144,144,34,0,0,0,15052,15052,122109,122109,91,91,0.0014127434327070576
2,48,25,281.219118,random_routes,7,126,1249,162,7,900,160,90,1,0,0,15052,15052,122109,122109,91,91,0.0013915522812164517
2,49,26,282.942457,worst_time_per_person,8,139,1781,136,8,729,160,60,1,1,1,15052,15052,121791,121791,91,91,0.0013706789969982049
2,50,27,284.976968,low_utilization,8,143,1406,163,8,900,160,59,1,0,0,15052,15052,121791,121791,91,91,0.0013501188120432317
2,51,28,290.424323,related_routes,6,109,923,160,6,219,160,13,1,0,0,15054,15052,121791,121791,91,91,0.001329867029862583
2,52,29,293.908844,related_routes,6,111,1106,160,6,225,160,8,0,0,0,15054,15052,121791,121791,91,91,0.0013099190244146442
2,53,30,296.88857,worst_time_per_person,6,101,1342,138,6,900,160,69,1,0,0,15054,15052,121791,121791,91,91,0.0012902702390484245
2,54,31,298.56553,worst_time_per_person,6,99,1233,138,6,435,160,90,1,0,0,15054,15052,121791,121791,91,91,0.0012709161854626981
2,55,32,301.857017,low_utilization,8,141,1681,156,8,1290,160,44,1,1,1,15025,15025,121524,121524,91,91,0.0012518524426807576
2,56,33,310.066942,related_routes,8,134,1230,162,8,441,160,84,0,0,0,15025,15025,121524,121524,91,91,0.0012330746560405463
