stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,55,55,88.87193,land_reassignment,2,1,0,0,15361,15361,120836,120836,95,95,0.000884273158557764
1,56,56,90.545013,random_routes,2,1,0,0,15361,15361,120836,120836,95,95,0.0008710090611793975
1,57,57,91.046736,low_utilization,2,1,0,0,15361,15361,120836,120836,95,95,0.0008579439252617066
1,58,58,91.07366,land_reassignment,3,1,0,0,15361,15361,120836,120836,95,95,0.0008450747663827809
1,59,59,91.08301,worst_time_per_person,2,1,0,0,15361,15361,120836,120836,95,95,0.0008323986448870392
1,60,60,91.453235,worst_time_per_person,2,1,0,0,15361,15361,120836,120836,95,95,0.0008199126652137336
2,61,1,91.677303,worst_time_per_person,3,1,0,0,15361,15361,120836,120836,95,95,0.002
2,62,2,94.488902,land_reassignment,4,1,0,0,15361,15361,120836,120836,95,95,0.00197
2,63,3,95.460423,random_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.00194045
2,64,4,97.481765,worst_time_per_person,4,1,0,0,15361,15361,120836,120836,95,95,0.0019113432500000001
2,65,5,98.959159,random_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.00188267310125
2,66,6,101.171334,random_routes,4,1,0,0,15361,15361,120836,120836,95,95,0.00185443300473125
2,67,7,101.942467,worst_time_per_person,4,1,0,0,15361,15361,120836,120836,95,95,0.0018266165096602813
2,68,8,101.978019,land_reassignment,3,1,0,0,15361,15361,120836,120836,95,95,0.0017992172620153772
2,69,9,102.702523,worst_time_per_person,3,1,0,0,15361,15361,120836,120836,95,95,0.0017722290030851465
2,70,10,103.553901,worst_time_per_person,4,1,0,0,15361,15361,120836,120836,95,95,0.0017456455680388693
2,71,11,106.234604,low_utilization,3,1,0,0,15361,15361,120836,120836,95,95,0.0017194608845182862
2,72,12,108.73083,random_routes,4,1,0,0,15361,15361,120836,120836,95,95,0.0016936689712505118
2,73,13,111.041352,related_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.0016682639366817542
2,74,14,111.106247,worst_time_per_person,4,1,0,0,15361,15361,120836,120836,95,95,0.001643239977631528
2,75,15,111.179768,worst_time_per_person,3,1,0,0,15361,15361,120836,120836,95,95,0.001618591377967055
2,76,16,111.851402,worst_time_per_person,3,1,0,0,15361,15361,120836,120836,95,95,0.001594312507297549
2,77,17,112.335885,land_reassignment,3,1,0,0,15361,15361,120836,120836,95,95,0.001570397819688086
2,78,18,112.363927,land_reassignment,3,1,0,0,15361,15361,120836,120836,95,95,0.0015468418523927646
2,79,19,121.691445,random_routes,4,1,0,0,15361,15361,120836,120836,95,95,0.001523639224606873
2,80,20,121.710928,related_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.00150078463623777
2,81,21,121.798276,worst_time_per_person,3,1,0,0,15361,15361,120836,120836,95,95,0.0014782728666942035
2,82,22,123.66464,random_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.0014560987736937903
2,83,23,123.677946,land_reassignment,3,1,0,0,15361,15361,120836,120836,95,95,0.0014342572920883834
2,84,24,124.21831,related_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.0014127434327070576
2,85,25,126.376762,related_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.0013915522812164517
2,86,26,126.860898,worst_time_per_person,4,1,0,0,15361,15361,120836,120836,95,95,0.0013706789969982049
2,87,27,130.199157,low_utilization,4,1,0,0,15361,15361,120836,120836,95,95,0.0013501188120432317
2,88,28,130.458094,related_routes,4,1,0,0,15361,15361,120836,120836,95,95,0.001329867029862583
2,89,29,132.225391,random_routes,3,1,0,0,15361,15361,120836,120836,95,95,0.0013099190244146442
2,90,30,132.271805,related_routes,3,1,1,1,15361,15361,120276,120276,95,95,0.0012902702390484245
2,91,31,134.184165,land_reassignment,4,1,0,0,15361,15361,120276,120276,95,95,0.0012709161854626981
2,92,32,139.259839,low_utilization,4,1,0,0,15361,15361,120276,120276,95,95,0.0012518524426807576
2,93,33,142.570516,random_routes,4,1,0,0,15361,15361,120276,120276,95,95,0.0012330746560405463
2,94,34,149.414091,low_utilization,4,1,0,0,15361,15361,120276,120276,95,95,0.0012145785361999382
2,95,35,149.426211,land_reassignment,3,1,0,0,15361,15361,120276,120276,95,95,0.001196359858156939
2,96,36,150.201478,land_reassignment,4,1,0,0,15361,15361,120276,120276,95,95,0.001178414460284585
2,97,37,150.268241,related_routes,4,1,0,0,15361,15361,120276,120276,95,95,0.0011607382433803163
2,98,38,151.461309,low_utilization,3,1,0,0,15361,15361,120276,120276,95,95,0.0011433271697296114
2,99,39,153.790603,random_routes,4,1,0,0,15361,15361,120276,120276,95,95,0.0011261772621836673
2,100,40,154.270758,worst_time_per_person,3,1,0,0,15361,15361,120276,120276,95,95,0.0011092846032509122
2,101,41,157.09621,random_routes,4,1,0,0,15361,15361,120276,120276,95,95,0.0010926453342021485
2,102,42,158.28615,related_routes,4,1,0,0,15361,15361,120276,120276,95,95,0.0010762556541891162
2,103,43,161.187759,random_routes,4,1,0,0,15361,15361,120276,120276,95,95,0.0010601118193762794
2,104,44,167.35593,low_utilization,4,1,0,0,15361,15361,120276,120276,95,95,0.0010442101420856352
2,105,45,168.908517,low_utilization,4,1,0,0,15361,15361,120276,120276,95,95,0.0010285469899543507
2,106,46,168.945249,worst_time_per_person,4,1,0,0,15361,15361,120276,120276,95,95,0.0010131187851050354
2,107,47,170.515148,random_routes,3,1,0,0,15361,15361,120276,120276,95,95,0.0009979220033284597
2,108,48,174.148612,random_routes,4,1,0,0,15361,15361,120276,120276,95,95,0.0009829531732785328
2,109,49,174.504287,land_reassignment,3,1,0,0,15361,15361,120276,120276,95,95,0.0009682088756793548
2,110,50,174.731094,worst_time_per_person,3,1,0,0,15361,15361,120276,120276,95,95,0.0009536857425441644
2,111,51,175.701661,related_routes,3,1,0,0,15361,15361,120276,120276,95,95,0.0009393804564060019
2,112,52,175.721843,related_routes,4,1,0,0,15361,15361,120276,120276,95,95,0.0009252897495599119
2,113,53,176.549765,related_routes,4,1,0,0,15361,15361,120276,120276,95,95,0.0009114104033165132
2,114,54,181.978089,random_routes,4,1,0,0,15361,15361,120276,120276,95,95,0.0008977392472667655
2,115,55,183.227482,low_utilization,3,1,0,0,15361,15361,120276,120276,95,95,0.000884273158557764
2,116,56,183.261694,related_routes,3,1,0,0,15361,15361,120276,120276,95,95,0.0008710090611793975
2,117,57,183.276015,land_reassignment,4,1,0,0,15361,15361,120276,120276,95,95,0.0008579439252617066
2,118,58,185.413354,random_routes,3,1,0,0,15361,15361,120276,120276,95,95,0.0008450747663827809
2,119,59,185.769365,related_routes,4,1,0,0,15361,15361,120276,120276,95,95,0.0008323986448870392
2,120,60,187.489556,land_reassignment,4,1,0,0,15361,15361,120276,120276,95,95,0.0008199126652137336
